"","INC_DAYH","AVG_DISP_SEC","AVG_TRAV_SEC","CALL_QTY","INC_DOW","INC_H","INC_YMD"
"7274",2013-10-31 02:00:00,30.5185185185185,379.5875,81,4,2,2013-10-31
"7275",2013-10-31 03:00:00,26.4583333333333,332.458333333333,72,4,3,2013-10-31
"7276",2013-10-31 04:00:00,30.2352941176471,340.546875,68,4,4,2013-10-31
"7277",2013-10-31 05:00:00,31.8433734939759,385.025316455696,83,4,5,2013-10-31
"7278",2013-10-31 06:00:00,31.4266666666667,448.671232876712,75,4,6,2013-10-31
"7279",2013-10-31 07:00:00,189.822916666667,413.709677419355,96,4,7,2013-10-31
"7280",2013-10-31 08:00:00,28.0287769784173,434.624060150376,139,4,8,2013-10-31
"7281",2013-10-31 09:00:00,36.1472392638037,439.913043478261,163,4,9,2013-10-31
"7282",2013-10-31 10:00:00,38.6703910614525,468.431818181818,179,4,10,2013-10-31
"7283",2013-10-31 11:00:00,46.4630541871921,444.423469387755,203,4,11,2013-10-31
"7284",2013-10-31 12:00:00,68.563829787234,515,188,4,12,2013-10-31
"7285",2013-10-31 13:00:00,276.190697674419,593.293532338308,215,4,13,2013-10-31
"7286",2013-10-31 14:00:00,174.822966507177,594.364532019704,209,4,14,2013-10-31
"7287",2013-10-31 15:00:00,205.636363636364,539.14880952381,176,4,15,2013-10-31
"7288",2013-10-31 16:00:00,123.045918367347,465.240837696335,196,4,16,2013-10-31
"7289",2013-10-31 17:00:00,44.2678571428571,473.601226993865,168,4,17,2013-10-31
"7290",2013-10-31 18:00:00,34.887573964497,400.75,169,4,18,2013-10-31
"7291",2013-10-31 19:00:00,34.7015706806283,454.405405405405,191,4,19,2013-10-31
"7292",2013-10-31 20:00:00,59.9148936170213,483.08064516129,188,4,20,2013-10-31
"7293",2013-10-31 21:00:00,49.2085889570552,414.386503067485,163,4,21,2013-10-31
"7294",2013-10-31 22:00:00,60.7470588235294,438.708333333333,170,4,22,2013-10-31
"7295",2013-10-31 23:00:00,170.319526627219,479.779141104294,169,4,23,2013-10-31
"7296",2013-11-01 00:00:00,726.794871794872,443.44,156,5,0,2013-11-01
"7297",2013-11-01 01:00:00,572.794117647059,505.385093167702,170,5,1,2013-11-01
"7298",2013-11-01 02:00:00,347.955882352941,405.092307692308,136,5,2,2013-11-01
"7299",2013-11-01 03:00:00,496.516949152542,391.177966101695,118,5,3,2013-11-01
"7300",2013-11-01 04:00:00,305.614678899083,439.385321100917,109,5,4,2013-11-01
"7301",2013-11-01 05:00:00,65.4257425742574,388.197916666667,101,5,5,2013-11-01
"7302",2013-11-01 06:00:00,50.247311827957,444.857142857143,93,5,6,2013-11-01
"7303",2013-11-01 07:00:00,28.2352941176471,431.844827586207,119,5,7,2013-11-01
"7304",2013-11-01 08:00:00,53.1941176470588,470.521472392638,170,5,8,2013-11-01
"7305",2013-11-01 09:00:00,53.6165803108808,438.457894736842,193,5,9,2013-11-01
"7306",2013-11-01 10:00:00,157.57225433526,468.078313253012,173,5,10,2013-11-01
"7307",2013-11-01 11:00:00,164.955947136564,489.423963133641,227,5,11,2013-11-01
"7308",2013-11-01 12:00:00,283.621739130435,528.971428571429,230,5,12,2013-11-01
"7309",2013-11-01 13:00:00,322.566371681416,517.724299065421,226,5,13,2013-11-01
"7310",2013-11-01 14:00:00,78.7857142857143,536.719576719577,196,5,14,2013-11-01
"7311",2013-11-01 15:00:00,331.448113207547,596.128078817734,212,5,15,2013-11-01
"7312",2013-11-01 16:00:00,165.895,498.452631578947,200,5,16,2013-11-01
"7313",2013-11-01 17:00:00,124.235897435897,525.20320855615,195,5,17,2013-11-01
"7314",2013-11-01 18:00:00,137.619318181818,498.875776397516,176,5,18,2013-11-01
"7315",2013-11-01 19:00:00,99.2,434.692307692308,190,5,19,2013-11-01
"7316",2013-11-01 20:00:00,48.7614678899083,463.948113207547,218,5,20,2013-11-01
"7317",2013-11-01 21:00:00,129.317073170732,426.035175879397,205,5,21,2013-11-01
"7318",2013-11-01 22:00:00,88.609375,471.779005524862,192,5,22,2013-11-01
"7319",2013-11-01 23:00:00,51.8728323699422,407.740963855422,173,5,23,2013-11-01
"7320",2013-11-02 00:00:00,894.153846153846,498.353293413174,169,6,0,2013-11-02
"7321",2013-11-02 01:00:00,170.104575163399,434,153,6,1,2013-11-02
"7322",2013-11-02 02:00:00,165.764705882353,514.127819548872,136,6,2,2013-11-02
"7323",2013-11-02 03:00:00,58.5794392523364,424.638095238095,107,6,3,2013-11-02
"7324",2013-11-02 04:00:00,91.8870967741936,392.428571428571,124,6,4,2013-11-02
"7325",2013-11-02 05:00:00,92.530612244898,471.010638297872,98,6,5,2013-11-02
"7326",2013-11-02 06:00:00,187.2,455.942528735632,90,6,6,2013-11-02
"7327",2013-11-02 07:00:00,40.3980582524272,365.990196078431,103,6,7,2013-11-02
"7328",2013-11-02 08:00:00,28.1578947368421,343.535714285714,114,6,8,2013-11-02
"7329",2013-11-02 09:00:00,24.1985294117647,399.606060606061,136,6,9,2013-11-02
"7330",2013-11-02 10:00:00,38.4722222222222,424.166666666667,144,6,10,2013-11-02
"7331",2013-11-02 11:00:00,34.0429447852761,367.177215189873,163,6,11,2013-11-02
"7332",2013-11-02 12:00:00,45.5263157894737,438.537234042553,190,6,12,2013-11-02
"7333",2013-11-02 13:00:00,41.7298850574713,466.176470588235,174,6,13,2013-11-02
"7334",2013-11-02 14:00:00,69.1129032258064,465.510989010989,186,6,14,2013-11-02
"7335",2013-11-02 15:00:00,71.5654761904762,465.815950920245,168,6,15,2013-11-02
"7336",2013-11-02 16:00:00,66.7586206896552,488.444444444444,174,6,16,2013-11-02
"7337",2013-11-02 17:00:00,50.7745664739884,425.259036144578,173,6,17,2013-11-02
"7338",2013-11-02 18:00:00,29.5696202531646,428.37012987013,158,6,18,2013-11-02
"7339",2013-11-02 19:00:00,35.14,427.031914893617,200,6,19,2013-11-02
"7340",2013-11-02 20:00:00,58.28125,431.718085106383,192,6,20,2013-11-02
"7341",2013-11-02 21:00:00,47.2690355329949,426.321052631579,197,6,21,2013-11-02
"7342",2013-11-02 22:00:00,39.2611464968153,433.383116883117,157,6,22,2013-11-02
"7343",2013-11-02 23:00:00,119.762162162162,443.655555555556,185,6,23,2013-11-02
"7344",2013-11-03 00:00:00,132.841176470588,470.817073170732,170,0,0,2013-11-03
"7345",2013-11-03 01:00:00,296.454545454545,407.224264705882,297,0,1,2013-11-03
"7346",2013-11-03 02:00:00,143.135714285714,459.934782608696,140,0,2,2013-11-03
"7347",2013-11-03 03:00:00,60.9814814814815,415.32380952381,108,0,3,2013-11-03
"7348",2013-11-03 04:00:00,41.0769230769231,371.360465116279,91,0,4,2013-11-03
"7349",2013-11-03 05:00:00,38.3409090909091,383.22619047619,88,0,5,2013-11-03
"7350",2013-11-03 06:00:00,74.0119047619048,397.37037037037,84,0,6,2013-11-03
"7351",2013-11-03 07:00:00,50.5346534653465,419.989898989899,101,0,7,2013-11-03
"7352",2013-11-03 08:00:00,48.4444444444444,364.851851851852,108,0,8,2013-11-03
"7353",2013-11-03 09:00:00,30.2868852459016,347.666666666667,122,0,9,2013-11-03
"7354",2013-11-03 10:00:00,34.9928057553957,453.37037037037,139,0,10,2013-11-03
"7355",2013-11-03 11:00:00,35.1609195402299,366.058823529412,174,0,11,2013-11-03
"7356",2013-11-03 12:00:00,45.9298245614035,439.295180722892,171,0,12,2013-11-03
"7357",2013-11-03 13:00:00,52.6196319018405,470.26582278481,163,0,13,2013-11-03
"7358",2013-11-03 14:00:00,157.089285714286,505.21875,168,0,14,2013-11-03
"7359",2013-11-03 15:00:00,126.907514450867,495.19512195122,173,0,15,2013-11-03
"7360",2013-11-03 16:00:00,69.8167539267016,458.497267759563,191,0,16,2013-11-03
"7361",2013-11-03 17:00:00,44.6223404255319,434.145251396648,188,0,17,2013-11-03
"7362",2013-11-03 18:00:00,63.5975609756098,422,164,0,18,2013-11-03
"7363",2013-11-03 19:00:00,32.0967741935484,396.901960784314,155,0,19,2013-11-03
"7364",2013-11-03 20:00:00,31.7514792899408,409.895061728395,169,0,20,2013-11-03
"7365",2013-11-03 21:00:00,29.9154929577465,363.347517730496,142,0,21,2013-11-03
"7366",2013-11-03 22:00:00,36.2403100775194,343.430894308943,129,0,22,2013-11-03
"7367",2013-11-03 23:00:00,28.9736842105263,347.772727272727,114,0,23,2013-11-03
"7368",2013-11-04 00:00:00,26.1595744680851,418.376344086022,94,1,0,2013-11-04
"7369",2013-11-04 01:00:00,27.7375,389.884615384615,80,1,1,2013-11-04
"7370",2013-11-04 02:00:00,29.2063492063492,345.311475409836,63,1,2,2013-11-04
"7371",2013-11-04 03:00:00,34.9718309859155,376.289855072464,71,1,3,2013-11-04
"7372",2013-11-04 04:00:00,25.671875,403.596774193548,64,1,4,2013-11-04
"7373",2013-11-04 05:00:00,31.1020408163265,350.777777777778,49,1,5,2013-11-04
"7374",2013-11-04 06:00:00,35.5942028985507,384.735294117647,69,1,6,2013-11-04
"7375",2013-11-04 07:00:00,33.3533834586466,465,133,1,7,2013-11-04
"7376",2013-11-04 08:00:00,53.5789473684211,540.898203592814,171,1,8,2013-11-04
"7377",2013-11-04 09:00:00,276.776649746193,489.364583333333,197,1,9,2013-11-04
"7378",2013-11-04 10:00:00,249.49756097561,535.361809045226,205,1,10,2013-11-04
"7379",2013-11-04 11:00:00,219.793427230047,499.89552238806,213,1,11,2013-11-04
"7380",2013-11-04 12:00:00,122.546341463415,474.792929292929,205,1,12,2013-11-04
"7381",2013-11-04 13:00:00,319.660714285714,516.358851674641,224,1,13,2013-11-04
"7382",2013-11-04 14:00:00,291.787234042553,605.976958525346,235,1,14,2013-11-04
"7383",2013-11-04 15:00:00,351.985915492958,515.597989949749,213,1,15,2013-11-04
"7384",2013-11-04 16:00:00,277.29702970297,495.093406593407,202,1,16,2013-11-04
"7385",2013-11-04 17:00:00,52.8924731182796,483.900552486188,186,1,17,2013-11-04
"7386",2013-11-04 18:00:00,49.8975903614458,443.382165605096,166,1,18,2013-11-04
"7387",2013-11-04 19:00:00,39.4624277456647,401.05421686747,173,1,19,2013-11-04
"7388",2013-11-04 20:00:00,28.88,388.849315068493,150,1,20,2013-11-04
"7389",2013-11-04 21:00:00,31.2058823529412,359.992307692308,136,1,21,2013-11-04
"7390",2013-11-04 22:00:00,22.8863636363636,374.48031496063,132,1,22,2013-11-04
"7391",2013-11-04 23:00:00,43.6090909090909,379.770642201835,110,1,23,2013-11-04
"7392",2013-11-05 00:00:00,227.650485436893,358.882352941176,103,2,0,2013-11-05
"7393",2013-11-05 01:00:00,30.5505617977528,375.157303370787,89,2,1,2013-11-05
"7394",2013-11-05 02:00:00,29.6352941176471,385.811764705882,85,2,2,2013-11-05
"7395",2013-11-05 03:00:00,32.5735294117647,360.365079365079,68,2,3,2013-11-05
"7396",2013-11-05 04:00:00,32.9846153846154,393.873015873016,65,2,4,2013-11-05
"7397",2013-11-05 05:00:00,31.0789473684211,358.426666666667,76,2,5,2013-11-05
"7398",2013-11-05 06:00:00,24.5915492957746,471.774647887324,71,2,6,2013-11-05
"7399",2013-11-05 07:00:00,38.9885057471264,459.639534883721,87,2,7,2013-11-05
"7400",2013-11-05 08:00:00,33.3412698412698,440.707317073171,126,2,8,2013-11-05
"7401",2013-11-05 09:00:00,36.1666666666667,401.213333333333,156,2,9,2013-11-05
"7402",2013-11-05 10:00:00,34.0869565217391,383.839743589744,161,2,10,2013-11-05
"7403",2013-11-05 11:00:00,31.3636363636364,419.872093023256,176,2,11,2013-11-05
"7404",2013-11-05 12:00:00,103.846590909091,492.110465116279,176,2,12,2013-11-05
"7405",2013-11-05 13:00:00,69.5480225988701,458.33918128655,177,2,13,2013-11-05
"7406",2013-11-05 14:00:00,130.807291666667,509.265957446808,192,2,14,2013-11-05
"7407",2013-11-05 15:00:00,117.885869565217,483.469613259669,184,2,15,2013-11-05
"7408",2013-11-05 16:00:00,56.8214285714286,443.384146341463,168,2,16,2013-11-05
"7409",2013-11-05 17:00:00,73.6424870466321,491.235294117647,193,2,17,2013-11-05
"7410",2013-11-05 18:00:00,47.6559139784946,435.734806629834,186,2,18,2013-11-05
"7411",2013-11-05 19:00:00,35.144578313253,424.652173913043,166,2,19,2013-11-05
"7412",2013-11-05 20:00:00,31.2455089820359,396.615853658537,167,2,20,2013-11-05
"7413",2013-11-05 21:00:00,38.0119760479042,383.851851851852,167,2,21,2013-11-05
"7414",2013-11-05 22:00:00,26.1111111111111,403.375,126,2,22,2013-11-05
"7415",2013-11-05 23:00:00,26.7155963302752,351.951923076923,109,2,23,2013-11-05
"7416",2013-11-06 00:00:00,223.944444444444,345.056074766355,108,3,0,2013-11-06
"7417",2013-11-06 01:00:00,22.945652173913,379.78021978022,92,3,1,2013-11-06
"7418",2013-11-06 02:00:00,29.9886363636364,385.988095238095,88,3,2,2013-11-06
"7419",2013-11-06 03:00:00,23.5,367.925925925926,54,3,3,2013-11-06
"7420",2013-11-06 04:00:00,28.4590163934426,337.55,61,3,4,2013-11-06
"7421",2013-11-06 05:00:00,24.2549019607843,391.44,51,3,5,2013-11-06
"7422",2013-11-06 06:00:00,27.4756097560976,390.2125,82,3,6,2013-11-06
"7423",2013-11-06 07:00:00,37.9831932773109,488.026548672566,119,3,7,2013-11-06
"7424",2013-11-06 08:00:00,99.7846153846154,577.552631578947,195,3,8,2013-11-06
"7425",2013-11-06 09:00:00,116.815668202765,540.42654028436,217,3,9,2013-11-06
"7426",2013-11-06 10:00:00,154.889400921659,545.869158878505,217,3,10,2013-11-06
"7427",2013-11-06 11:00:00,149.724299065421,482.190476190476,214,3,11,2013-11-06
"7428",2013-11-06 12:00:00,180.270642201835,568.919811320755,218,3,12,2013-11-06
"7429",2013-11-06 13:00:00,236.845410628019,484.025,207,3,13,2013-11-06
"7430",2013-11-06 14:00:00,232.395721925134,524.777173913043,187,3,14,2013-11-06
"7431",2013-11-06 15:00:00,245.145161290323,541.372881355932,186,3,15,2013-11-06
"7432",2013-11-06 16:00:00,81.9494382022472,496.356725146199,178,3,16,2013-11-06
"7433",2013-11-06 17:00:00,88.7457627118644,502.367816091954,177,3,17,2013-11-06
"7434",2013-11-06 18:00:00,42.9842931937173,443.162303664921,191,3,18,2013-11-06
"7435",2013-11-06 19:00:00,43.1807228915663,449.298780487805,166,3,19,2013-11-06
"7436",2013-11-06 20:00:00,47.195652173913,449.148351648352,184,3,20,2013-11-06
"7437",2013-11-06 21:00:00,42.510067114094,439.132867132867,149,3,21,2013-11-06
"7438",2013-11-06 22:00:00,39.1917808219178,420.232394366197,146,3,22,2013-11-06
"7439",2013-11-06 23:00:00,31.5140186915888,363.811320754717,107,3,23,2013-11-06
"7440",2013-11-07 00:00:00,254.663551401869,427.184466019417,107,4,0,2013-11-07
"7441",2013-11-07 01:00:00,23.88,387.722222222222,75,4,1,2013-11-07
"7442",2013-11-07 02:00:00,21.8571428571429,332.948051948052,77,4,2,2013-11-07
"7443",2013-11-07 03:00:00,24.95,393.732142857143,60,4,3,2013-11-07
"7444",2013-11-07 04:00:00,24.7794117647059,400.529411764706,68,4,4,2013-11-07
"7445",2013-11-07 05:00:00,28.6101694915254,383.298245614035,59,4,5,2013-11-07
"7446",2013-11-07 06:00:00,23.0714285714286,380.614285714286,70,4,6,2013-11-07
"7447",2013-11-07 07:00:00,24.0175438596491,403.684684684685,114,4,7,2013-11-07
"7448",2013-11-07 08:00:00,31.6734693877551,465.727272727273,147,4,8,2013-11-07
"7449",2013-11-07 09:00:00,60.8148148148148,485.144927536232,216,4,9,2013-11-07
"7450",2013-11-07 10:00:00,67.6818181818182,498.237209302326,220,4,10,2013-11-07
"7451",2013-11-07 11:00:00,97.8,530.302083333333,200,4,11,2013-11-07
"7452",2013-11-07 12:00:00,112.146341463415,501.882352941176,205,4,12,2013-11-07
"7453",2013-11-07 13:00:00,238.518518518519,601.326086956522,243,4,13,2013-11-07
"7454",2013-11-07 14:00:00,267.436274509804,713.947916666667,204,4,14,2013-11-07
"7455",2013-11-07 15:00:00,209.965517241379,573.168674698795,174,4,15,2013-11-07
"7456",2013-11-07 16:00:00,98.6795580110497,536.4,181,4,16,2013-11-07
"7457",2013-11-07 17:00:00,87.936170212766,501.89247311828,188,4,17,2013-11-07
"7458",2013-11-07 18:00:00,96.1301775147929,502.975308641975,169,4,18,2013-11-07
"7459",2013-11-07 19:00:00,64.353591160221,448.096590909091,181,4,19,2013-11-07
"7460",2013-11-07 20:00:00,57.5614035087719,417.975903614458,171,4,20,2013-11-07
"7461",2013-11-07 21:00:00,33.3,366.087248322148,150,4,21,2013-11-07
"7462",2013-11-07 22:00:00,30.3455882352941,373.246268656716,136,4,22,2013-11-07
"7463",2013-11-07 23:00:00,26.7903225806452,369.264462809917,124,4,23,2013-11-07
"7464",2013-11-08 00:00:00,445.774193548387,368.184782608696,93,5,0,2013-11-08
"7465",2013-11-08 01:00:00,32.1346153846154,401.039215686275,104,5,1,2013-11-08
"7466",2013-11-08 02:00:00,19.375,352.924050632911,80,5,2,2013-11-08
"7467",2013-11-08 03:00:00,21.4722222222222,363.657142857143,72,5,3,2013-11-08
"7468",2013-11-08 04:00:00,28.2467532467532,384.146666666667,77,5,4,2013-11-08
"7469",2013-11-08 05:00:00,25.2166666666667,385.410714285714,60,5,5,2013-11-08
"7470",2013-11-08 06:00:00,23.2203389830508,372,59,5,6,2013-11-08
"7471",2013-11-08 07:00:00,29.0957446808511,442.662921348315,94,5,7,2013-11-08
"7472",2013-11-08 08:00:00,30.273381294964,444.673913043478,139,5,8,2013-11-08
"7473",2013-11-08 09:00:00,42.0308641975309,423.496855345912,162,5,9,2013-11-08
"7474",2013-11-08 10:00:00,41.4914285714286,449.87573964497,175,5,10,2013-11-08
"7475",2013-11-08 11:00:00,29.929347826087,461.021978021978,184,5,11,2013-11-08
"7476",2013-11-08 12:00:00,58.625,479.232673267327,208,5,12,2013-11-08
"7477",2013-11-08 13:00:00,79.0945273631841,480.451776649746,201,5,13,2013-11-08
"7478",2013-11-08 14:00:00,44.4375,466.51871657754,192,5,14,2013-11-08
"7479",2013-11-08 15:00:00,176.1,532.672043010753,190,5,15,2013-11-08
"7480",2013-11-08 16:00:00,218.515527950311,484.171974522293,161,5,16,2013-11-08
"7481",2013-11-08 17:00:00,127.417061611374,481.049261083744,211,5,17,2013-11-08
"7482",2013-11-08 18:00:00,49.9578947368421,476.274193548387,190,5,18,2013-11-08
"7483",2013-11-08 19:00:00,49.7475247524753,440.421319796954,202,5,19,2013-11-08
"7484",2013-11-08 20:00:00,31.7,364.006329113924,160,5,20,2013-11-08
"7485",2013-11-08 21:00:00,43.5875,349.090909090909,160,5,21,2013-11-08
"7486",2013-11-08 22:00:00,35.3515151515152,401.888198757764,165,5,22,2013-11-08
"7487",2013-11-08 23:00:00,39.2083333333333,382.970588235294,144,5,23,2013-11-08
"7488",2013-11-09 00:00:00,381.425373134328,402.36641221374,134,6,0,2013-11-09
"7489",2013-11-09 01:00:00,51.3538461538462,379.921875,130,6,1,2013-11-09
"7490",2013-11-09 02:00:00,40.2352941176471,429.21186440678,119,6,2,2013-11-09
"7491",2013-11-09 03:00:00,268.51376146789,470.448598130841,109,6,3,2013-11-09
"7492",2013-11-09 04:00:00,46.1428571428571,379.869158878505,112,6,4,2013-11-09
"7493",2013-11-09 05:00:00,40.1382978723404,434.04347826087,94,6,5,2013-11-09
"7494",2013-11-09 06:00:00,32.3495145631068,396.029411764706,103,6,6,2013-11-09
"7495",2013-11-09 07:00:00,45.9405940594059,406.82,101,6,7,2013-11-09
"7496",2013-11-09 08:00:00,38.3414634146341,358.151260504202,123,6,8,2013-11-09
"7497",2013-11-09 09:00:00,33.1111111111111,380.420634920635,126,6,9,2013-11-09
"7498",2013-11-09 10:00:00,26.1571428571429,355.31654676259,140,6,10,2013-11-09
"7499",2013-11-09 11:00:00,27.7701863354037,394.87012987013,161,6,11,2013-11-09
"7500",2013-11-09 12:00:00,28.6959459459459,401.468085106383,148,6,12,2013-11-09
"7501",2013-11-09 13:00:00,30.5961538461538,383.858064516129,156,6,13,2013-11-09
"7502",2013-11-09 14:00:00,23.6807228915663,410.406060606061,166,6,14,2013-11-09
"7503",2013-11-09 15:00:00,31.3680981595092,431.069182389937,163,6,15,2013-11-09
"7504",2013-11-09 16:00:00,34.18,458.993243243243,150,6,16,2013-11-09
"7505",2013-11-09 17:00:00,61.0117647058824,415.678787878788,170,6,17,2013-11-09
"7506",2013-11-09 18:00:00,37.00625,424.793548387097,160,6,18,2013-11-09
"7507",2013-11-09 19:00:00,41.6219512195122,419.22641509434,164,6,19,2013-11-09
"7508",2013-11-09 20:00:00,39.5964912280702,396.358024691358,171,6,20,2013-11-09
"7509",2013-11-09 21:00:00,33.5947712418301,392.102040816327,153,6,21,2013-11-09
"7510",2013-11-09 22:00:00,34.475,384.056962025316,160,6,22,2013-11-09
"7511",2013-11-09 23:00:00,48.961038961039,417.831081081081,154,6,23,2013-11-09
"7512",2013-11-10 00:00:00,28.3286713286713,433.007142857143,143,0,0,2013-11-10
"7513",2013-11-10 01:00:00,46.2222222222222,419.471544715447,126,0,1,2013-11-10
"7514",2013-11-10 02:00:00,51.4871794871795,444,117,0,2,2013-11-10
"7515",2013-11-10 03:00:00,78.9655172413793,445.754545454545,116,0,3,2013-11-10
"7516",2013-11-10 04:00:00,68.984496124031,438.409448818898,129,0,4,2013-11-10
"7517",2013-11-10 05:00:00,42.4408602150538,413.510869565217,93,0,5,2013-11-10
"7518",2013-11-10 06:00:00,30.1518987341772,366.246753246753,79,0,6,2013-11-10
"7519",2013-11-10 07:00:00,29.974358974359,364.013157894737,78,0,7,2013-11-10
"7520",2013-11-10 08:00:00,26.4159292035398,390.482142857143,113,0,8,2013-11-10
"7521",2013-11-10 09:00:00,30.7960526315789,389.767123287671,152,0,9,2013-11-10
"7522",2013-11-10 10:00:00,26.9455782312925,386.816901408451,147,0,10,2013-11-10
"7523",2013-11-10 11:00:00,34.8870967741936,333.99173553719,124,0,11,2013-11-10
"7524",2013-11-10 12:00:00,43.9634146341463,403.08024691358,164,0,12,2013-11-10
