,latlon,zip_code
17849,"40.63778,-74.01794",11220
17850,"40.526134,-74.22734",10309
17851,"40.754387,-73.89653",11377
17852,"40.668545,-73.84164",11417
17853,"40.677162,-73.97245",11217
17854,"40.624947,-73.97712",11204
17855,"40.589706,-73.99291",11214
17856,"40.84704,-73.93358",10033
17857,"40.831135,-73.853714",10472
17858,"40.839676,-73.90011",10457
17859,"40.82166,-73.93916",10039
17860,"40.7501,-73.974945",10017
17861,"40.741642,-73.997444",10011
17862,"40.67447,-73.96984",11238
17863,"40.715927,-73.80696",11432
17864,"40.73444,-73.72179",11426
17865,"40.7243,-73.84517",11375
17866,"40.679947,-73.84973",11417
17867,"40.612038,-74.17949",10314
17868,"40.692593,-73.91551",11221
17869,"40.708347,-73.96724",11249
17870,"40.635582,-73.99155",11219
17871,"40.540447,-74.165",10312
17872,"40.855545,-73.90914",10453
17873,"40.70375,-73.79916",11433
17874,"40.667385,-73.77546",11434
17875,"40.738358,-73.88577",11373
17876,"40.617382,-73.965744",11230
17877,"40.641895,-73.93324",11203
17878,"40.858467,-73.93459",10040
17879,"40.838932,-73.91364",10452
17880,"40.82916,-73.844086",10462
17881,"40.81296,-73.925804",10451
17882,"40.72048,-73.780106",11432
17883,"40.721416,-73.72533",11001
17884,"40.77219,-73.763855",11361
17885,"40.849167,-73.92393",10453
17886,"40.760925,-73.95656",10065
17887,"40.58411,-73.92686",11235
17888,"40.72948,-73.87838",11373
17889,"40.696133,-73.942566",11206
17890,"40.839207,-73.82537",10465
17891,"40.59657,-74.00169",11214
17892,"40.730644,-73.97329",10009
17893,"40.74692,-73.97727",10016
17894,"40.9059,-73.878204",10705
17895,"40.89809,-73.862434",10470
17896,"40.72766,-74.00316",10014
17897,"40.719406,-73.902504",11378
17898,"40.852013,-73.941666",10033
17899,"40.725636,-73.75248",11427
17900,"40.705944,-73.82945",11415
17901,"40.678135,-73.97317",11217
17902,"40.867073,-73.88378",10458
17903,"40.683342,-74.001976",11231
17904,"40.668663,-73.962006",11225
17905,"40.709286,-73.94687",11206
17906,"40.8859,-73.84095",10466
17907,"40.686474,-73.83845",11416
17908,"40.695232,-73.98409",11201
17909,"40.821747,-73.93534",10039
17910,"40.596878,-74.16226",10314
17911,"40.662888,-73.89585",11207
17912,"40.648632,-73.95227",11226
17913,"40.88014,-73.852036",10469
17914,"40.83163,-73.9067",10456
17915,"40.706703,-73.85927",11385
17916,"40.717052,-73.797905",11432
17917,"40.59872,-73.76601",11691
17918,"40.65981,-73.950554",11225
17919,"40.677834,-73.89807",11207
17920,"40.600414,-74.12773",10314
17921,"40.69699,-73.81362",11419
17922,"40.58313,-74.14992",10314
17923,"40.83057,-73.93072",10452
17924,"40.66406,-73.89869",11207
17925,"40.782913,-73.95099",10128
17926,"40.673603,-73.733406",11422
17927,"40.67425,-73.80145",11436
17928,"40.684544,-73.96509",11238
17929,"40.653072,-73.93634",11203
17930,"40.833427,-73.82545",10465
17931,"40.611416,-74.165886",10314
17932,"40.869484,-73.87982",10467
17933,"40.529293,-74.21098",10309
17934,"40.8083,-73.946724",10027
17935,"40.69433,-73.82697",11418
17936,"40.608086,-74.141174",10314
17937,"40.68564,-73.88161",11208
17938,"40.875374,-73.88227",10467
17939,"40.838474,-73.90595",10456
17940,"40.673817,-73.87385",11208
17941,"40.67171,-73.91907",11233
17942,"40.887302,-73.847275",10466
17943,"40.841637,-73.89318",10457
17944,"40.860153,-73.88068",10458
17945,"40.7539,-73.93871",11101
17946,"40.58619,-73.98328",11214
17947,"40.604362,-74.12456",10314
17948,"40.64305,-73.90954",11236
17949,"40.688435,-73.78765",11434
17950,"40.628994,-73.98364",11204
17951,"40.652664,-73.88175",11239
17952,"40.84033,-73.84586",10461
17953,"40.75645,-73.82134",11355
17954,"40.617275,-73.96667",11230
17955,"40.85655,-73.791374",10464
17956,"40.676487,-73.913376",11233
17957,"40.651936,-73.9294",11203
17958,"40.638226,-73.895996",11236
17959,"40.60728,-73.944214",11229
17960,"40.649513,-73.93984",11203
17961,"40.68603,-73.93268",11221
17962,"40.692623,-73.923676",11221
17963,"40.69236,-73.92591",11221
17964,"40.75107,-73.9877",10018
17965,"40.831184,-73.8795",10472
17966,"40.843876,-73.90308",10457
17967,"40.638775,-73.9601",11226
17968,"40.608334,-74.13434",10314
17969,"40.80066,-73.92949",10035
17970,"40.74925,-73.739685",11364
17971,"40.60906,-74.12379",10314
17972,"40.663002,-73.78305",11430
17973,"40.800602,-73.97426",10025
17974,"40.825165,-73.86699",10472
17975,"40.767162,-73.863976",11369
17976,"40.73082,-73.74869",11427
17977,"40.786575,-73.80782",11357
17978,"40.727055,-73.83229",11367
17979,"40.534035,-74.195656",10312
17980,"40.6519,-73.90989",11236
17981,"40.866516,-73.90101",10468
17982,"40.831947,-73.90861",10456
17983,"40.70854,-74.00946",10005
17984,"40.73425,-73.86256",11374
17985,"40.682514,-73.97109",11238
17986,"40.69597,-73.97465",11205
17987,"40.67136,-73.84484",11417
17988,"40.560474,-74.16689",10312
17989,"40.748177,-73.96835",10017
17990,"40.729652,-74.00221",10014
17991,"40.852962,-73.85718",10461
17992,"40.61424,-73.98824",11204
17993,"40.677254,-73.90602",11233
17994,"40.603973,-74.16646",10314
17995,"40.869545,-73.87972",10467
17996,"40.65661,-73.93091",11203
17997,"40.61481,-74.039825",11209
17998,"40.52895,-74.21465",10309
17999,"40.833828,-73.931564",10452
18000,"40.66611,-73.79722",11436
18001,"40.70138,-73.99399",11201
18002,"40.73019,-73.97255",10009
18003,"40.77744,-73.94268",10128
18004,"40.61042,-74.15121",10314
18005,"40.74407,-73.73309",11364
18006,"40.8242,-73.88627",10459
18007,"40.650944,-73.91413",11236
18008,"40.7243,-73.9818",10009
18009,"40.71903,-73.975945",10002
18010,"40.657604,-73.89472",11207
18011,"40.66275,-73.77645",11434
18012,"40.691044,-73.98635",11201
18013,"40.86547,-73.90947",10468
18014,"40.651676,-73.94418",11203
18015,"40.80975,-73.93008",10451
18016,"40.688988,-73.78064",11434
18017,"40.69687,-73.78072",11433
18018,"40.664654,-73.916275",11212
18019,"40.637207,-73.95657",11226
18020,"40.622604,-74.145226",10302
18021,"40.57102,-74.19015",10314
18022,"40.645073,-73.94994",11226
18023,"40.766922,-73.83548",11354
18024,"40.655457,-73.92883",11203
18025,"40.66331,-73.92106",11212
18026,"40.88521,-73.88716",10463
18027,"40.60701,-74.13191",10314
18028,"40.88225,-73.86706",10467
18029,"40.61383,-74.14364",10314
18030,"40.67447,-73.8027",11420
18031,"40.675983,-73.84975",11417
18032,"40.723957,-73.73017",11428
18033,"40.671715,-73.8882",11207
18034,"40.61394,-73.92053",11234
18035,"40.832695,-73.94972",10031
18036,"40.84992,-73.93148",10033
18037,"40.761707,-73.859634",11369
18038,"40.702,-73.93205",11206
18039,"40.824757,-73.94052",10039
18040,"40.822643,-73.88606",10459
18041,"40.673714,-73.892456",11207
18042,"40.600536,-73.9409",11229
18043,"40.708424,-73.780556",11433
18044,"40.59938,-73.95141",11229
18045,"40.599335,-73.99412",11214
18046,"40.68214,-73.91433",11233
18047,"40.580894,-73.83989",11694
18048,"40.78654,-73.95044",10029
18049,"40.752598,-73.96702",10017
18050,"40.85365,-73.871704",10460
18051,"40.694115,-73.79214",11433
18052,"40.71619,-73.857056",11374
18053,"40.677334,-73.86763",11208
18054,"40.754505,-73.965706",10022
18055,"40.70109,-73.94502",11206
18056,"40.74147,-73.985435",10010
18057,"40.687824,-73.74116",11413
18058,"40.542103,-74.215034",10309
18059,"40.682987,-73.92002",11233
18060,"40.715706,-73.81023",11432
18061,"40.665348,-73.91157",11212
18062,"40.718838,-73.85905",11374
18063,"40.835423,-73.873634",10472
18064,"40.626713,-73.94121",11210
18065,"40.675076,-73.98801",11215
18066,"40.68011,-73.92549",11233
18067,"40.8514,-73.90606",10453
18068,"40.676342,-73.788345",11434
18069,"40.86665,-73.831345",10475
18070,"40.83569,-73.86857",10472
18071,"40.604362,-74.020676",11228
18072,"40.658,-73.935905",11203
18073,"40.844734,-73.89935",10457
18074,"40.709076,-74.01209",10006
18075,"40.56709,-74.12167",10306
18076,"40.730354,-73.84093",11367
18077,"40.725567,-73.75603",11427
18078,"40.69103,-73.78079",11434
18079,"40.832607,-73.91762",10456
18080,"40.8302652,-73.9512993",10031
18081,"40.8237599,-73.9343811",10039
18082,"40.8294074,-73.8730657",10472
18083,"40.8233924,-73.8803298",10473
18084,"40.8407777,-73.8724548",10460
18085,"40.5849085,-73.9452535",11235
18086,"40.6015096,-74.0114445",11214
18087,"40.6175982,-74.0406268",11209
18088,"40.6124555,-74.0377238",11209
18089,"40.7160893,-73.9505471",11211
18090,"40.7432457,-73.7315265",11427
18091,"40.7161582,-73.728766",11429
18092,"40.7359967,-73.7229684",11426
18093,"40.7288398,-73.7236001",11426
18094,"40.7408389,-73.7865543",11365
18095,"40.7430112,-73.777566",11365
18096,"40.7160456,-73.8050269",11432
18097,"40.7361484,-73.9265043",11101
18098,"40.776538,-73.8281937",11354
18099,"40.7610086,-73.7782751",11361
18100,"40.7641533,-73.7245314",11362
18101,"40.6735659,-73.8015156",11420
18102,"40.6673223,-73.7772667",11434
18103,"40.6674667,-73.7717477",11434
18104,"40.7699134,-73.8799832",11371
18105,"40.6081075,-74.1351082",10314
18106,"40.6232893,-74.1758039",10314
18107,"40.6056361,-74.0741447",10305
18108,"40.5559458,-74.1756523",10312
18109,"40.7511713,-73.9151941",11101
18110,"40.7080432,-73.8450214",11418
18111,"40.8589962,-73.8299919",10469
18112,"40.53078,-74.22443",10309
18113,"40.7878143,-73.8233976",11357
18114,"40.7274136,-73.723918",11426
18115,"40.7421638,-73.8973176",11377
18116,"40.6076902,-74.0894424",10304
18117,"40.7879011,-73.7769992",11360
18118,"40.7745646,-73.9430836",10128
18119,"40.9012812,-73.887756",10471
18120,"40.7561376,-73.7404641",11362
18121,"40.7511259,-73.7274295",11362
18122,"40.6561083,-74.0059373",11232
18123,"40.7936795,-73.7804189",11359
18124,"40.8018878,-73.9734345",10025
18125,"40.6992924,-73.7270101",11411
18126,"40.7450428,-73.7344888",11364
18127,"40.5924874,-73.9949372",11214
18128,"40.7616889,-73.9019076",11377
18129,"40.823074,-73.87011",10473
18130,"40.675217,-73.98308",11215
18131,"40.640495,-73.74331",11422
18132,"40.873795,-73.83582",10469
18133,"40.63083,-74.088295",10301
18134,"40.660297,-73.947685",11225
18135,"40.625076,-74.1484",10314
18136,"40.601505,-73.95304",11229
18137,"40.757256,-73.98583",10036
18138,"40.875484,-73.8507",10469
18139,"40.589966,-73.79681",11692
18140,"40.75582,-73.93259",11101
18141,"40.707954,-73.83715",11418
18142,"40.69911,-73.81233",11435
18143,"40.59328,-73.94538",11229
18144,"40.60049,-74.00017",11214
18145,"40.67803,-73.94057",11213
18146,"40.686863,-73.96448",11238
18147,"40.64305,-73.89722",11236
18148,"40.682243,-73.82222",11419
18149,"40.71808,-73.95962",11249
18150,"40.86955,-73.85855",10469
18151,"40.688953,-73.75985",11412
18152,"40.60173,-74.175575",10314
18153,"40.71614,-73.83357",11375
18154,"40.6707,-73.795135",11436
18155,"40.662395,-73.93735",11203
18156,"40.823074,-73.912544",10451
18157,"40.83927,-73.92257",10452
18158,"40.685295,-73.93253",11221
18159,"40.75334,-73.79344",11358
18160,"40.542248,-74.21818",10309
18161,"40.85668,-73.90811",10453
18162,"40.594105,-73.926544",11229
18163,"40.77433,-73.84273",11354
18164,"40.636036,-74.13191",10302
18165,"40.609776,-73.9643",11223
18166,"40.880947,-73.85456",10469
18167,"40.85364,-73.86673",10462
18168,"40.670574,-73.975204",11215
18169,"40.738,-73.883865",11373
18170,"40.59692,-73.95412",11229
18171,"40.701992,-73.80996",11435
18172,"40.584385,-73.93108",11235
18173,"40.707684,-73.92886",11237
18174,"40.70555,-73.93166",11237
18175,"40.639675,-73.931046",11203
18176,"40.687492,-73.87789",11208
18177,"40.66494,-73.762215",11413
18178,"40.862736,-73.90449",10468
18179,"40.646328,-73.89589",11236
18180,"40.72602,-74.009514",10013
18181,"40.779495,-73.95771",10028
18182,"40.6919,-73.92239",11221
18183,"40.71346,-73.75943",11423
18184,"40.724926,-73.784836",11432
18185,"40.671093,-73.9013",11207
18186,"40.645252,-73.924866",11203
18187,"40.860867,-73.93064",10040
18188,"40.858467,-73.89323",10458
18189,"40.527874,-74.23377",10309
18190,"40.716976,-73.98229",10002
18191,"40.6898,-73.91121",11207
18192,"40.662647,-73.93154",11203
18193,"40.715183,-73.74922",11428
18194,"40.654842,-73.88987",11207
18195,"40.785294,-73.969345",10024
18196,"40.658295,-73.93094",11203
18197,"40.734978,-73.85326",11375
18198,"40.894176,-73.8965",10463
18199,"40.89356,-73.85092",10466
18200,"40.67479,-73.91386",11233
18201,"40.69262,-73.80707",11435
18202,"40.863842,-73.917465",10034
18203,"40.64681,-73.95093",11226
18204,"40.542492,-74.15652",10312
18205,"40.667915,-73.883484",11207
18206,"40.61584,-73.98659",11204
18207,"40.665474,-73.74751",11413
18208,"40.754417,-74.006874",10001
18209,"40.690174,-73.83386",11419
18210,"40.639393,-73.91504",11236
18211,"40.8927,-73.852394",10466
18212,"40.593884,-73.9902",11214
18213,"40.6357,-73.91699",11236
18214,"40.597145,-73.92995",11229
18215,"40.5908,-73.94817",11235
18216,"40.730236,-73.951385",11222
18217,"40.60715,-73.98804",11214
18218,"40.71723,-73.94629",11211
18219,"40.836323,-73.93891",10032
18220,"40.5593,-74.17161",10312
18221,"40.679573,-73.85726",11416
18222,"40.65063,-73.75761",11413
18223,"40.829937,-73.94416",10031
18224,"40.615448,-74.15245",10314
18225,"40.869835,-73.85853",10469
18226,"40.69623,-73.9213",11221
18227,"40.669163,-73.780136",11434
18228,"40.643913,-73.97013",11218
18229,"40.81453,-73.91377",10455
18230,"40.674206,-73.896484",11207
18231,"40.66531,-73.890305",11207
18232,"40.767014,-73.934944",11106
18233,"40.61408,-74.072464",10305
18234,"40.697163,-73.89156",11385
18235,"40.706715,-73.806274",11432
18236,"40.865902,-73.922966",10034
18237,"40.703846,-73.81984",11418
18238,"40.855858,-73.91572",10453
18239,"40.590836,-74.15217",10314
18240,"40.636627,-73.94226",11210
18241,"40.68468,-73.752426",11413
18242,"40.826008,-73.90051",10459
18243,"40.665955,-73.877655",11208
18244,"40.591766,-74.18683",10314
18245,"40.60667,-73.972595",11223
18246,"40.68467,-73.87136",11208
18247,"40.880135,-73.873085",10467
18248,"40.66714,-73.95925",11225
18249,"40.642292,-73.90449",11236
18250,"40.867928,-73.88907",10458
18251,"40.7907,-73.84989",11356
18252,"40.534763,-74.2183",10309
18253,"40.723648,-74.00613",10013
18254,"40.58308,-73.95437",11235
18255,"40.862625,-73.83161",10469
18256,"40.639088,-73.98073",11218
18257,"40.77872,-73.9893",10069
18258,"40.733917,-73.9219",11377
18259,"40.689407,-73.913956",11221
18260,"40.669792,-73.8924",11207
18261,"40.6591,-73.87581",11208
18262,"40.639366,-73.9113",11236
18263,"40.645245,-73.932625",11203
18264,"40.619892,-73.89745",11234
18265,"40.66798,-73.893845",11207
18266,"40.81881,-73.92828",10451
18267,"40.835754,-73.82443",10465
18268,"40.830975,-73.93209",10452
18269,"40.817207,-73.88432",10474
18270,"40.543476,-74.18349",10312
18271,"40.666153,-73.89542",11207
18272,"40.85573,-73.910416",10453
18273,"40.78223,-73.77119",11360
18274,"40.587418,-73.95936",11235
18275,"40.594845,-73.761925",11691
18276,"40.68561,-73.75027",11413
18277,"40.63681,-74.1373",10302
18278,"40.633038,-74.039314",11209
18279,"40.866474,-73.932175",10040
18280,"40.61822,-74.02497",11209
18281,"40.66618,-73.74059",11422
18282,"40.654457,-73.90878",11212
18283,"40.83315,-73.8871",10460
18284,"40.57438,-74.16989",10314
18285,"40.817886,-73.930595",10451
18286,"40.654533,-73.860916",11239
18287,"40.740566,-73.81939",11355
18288,"40.68024,-73.89602",11207
18289,"40.582977,-74.15011",10314
18290,"40.73375,-73.865135",11373
18291,"40.674004,-73.81881",11420
18292,"40.60358,-73.95636",11229
18293,"40.757565,-73.90191",11377
18294,"40.75218,-73.88097",11372
18295,"40.782536,-73.81182",11357
18296,"40.605583,-74.16945",10314
18297,"40.713028,-73.954445",11211
18298,"40.601986,-74.14033",10314
18299,"40.627724,-73.94228",11210
18300,"40.630898,-74.13047",10302
18301,"40.764614,-73.95833",10065
18302,"40.821266,-73.86389",10473
18303,"40.82402,-73.95645",10031
18304,"40.59329,-73.77972",11691
18305,"40.878063,-73.8556",10469
18306,"40.673794,-73.91116",11233
18307,"40.62999,-73.94469",11210
18308,"40.65219,-73.73208",11422
18309,"40.884068,-73.85917",10467
18310,"40.875324,-73.851776",10469
18311,"40.73826,-73.79895",11365
18312,"40.670494,-73.88768",11207
18313,"40.83132,-73.82687",10465
18314,"40.63502,-74.166214",10303
18315,"40.583908,-73.98599",11214
18316,"40.65303,-73.94304",11203
18317,"40.680706,-73.98531",11217
18318,"40.82538,-73.91291",10451
18319,"40.71574,-73.83673",11375
18320,"40.584522,-73.949",11235
18321,"40.732002,-74.01025",10014
18322,"40.81983,-73.93436",10039
18323,"40.7263,-73.95736",11222
18324,"40.689617,-73.8905",11385
18325,"40.595364,-74.09723",10304
18326,"40.608032,-74.01303",11228
18327,"40.658527,-73.939575",11203
18328,"40.63524,-73.967636",11218
18329,"40.619392,-73.94746",11210
18330,"40.87078,-73.90686",10468
18331,"40.835987,-73.87437",10472
18332,"40.631092,-73.945854",11210
18333,"40.716454,-73.98058",10002
18334,"40.623104,-73.95809",11230
18335,"40.689434,-73.95527",11205
18336,"40.781006,-73.98723",10023
18337,"40.66609,-73.82809",11420
18338,"40.662014,-73.886826",11207
18339,"40.60532,-74.13176",10314
18340,"40.63031,-74.166405",10303
18341,"40.84526,-73.844765",10461
18342,"40.61751,-74.15156",10314
18343,"40.845078,-73.91416",10452
18344,"40.83421,-73.8844",10460
18345,"40.70991,-73.72777",11429
18346,"40.69984,-73.86864",11421
18347,"40.71407,-73.95327",11211
18348,"40.674053,-73.87211",11208
18349,"40.59534,-73.98751",11214
18350,"40.71827,-73.99072",10002
18351,"40.635506,-73.956245",11210
18352,"40.64956,-73.973145",11218
18353,"40.617958,-73.98363",11204
18354,"40.738426,-73.865555",11368
18355,"40.870502,-73.8393",10469
18356,"40.574936,-74.0",11224
18357,"40.856373,-73.869576",10467
18358,"40.69162,-73.92578",11221
18359,"40.60552,-73.98118",11223
18360,"40.64868,-73.90514",11236
18361,"40.63686,-73.91519",11236
18362,"40.85756,-73.88177",10458
18363,"40.69713,-73.91539",11237
18364,"40.717247,-73.9889",10002
